scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-02-05;00:00;MP2;Nat. Eingang;2882581T;NV Strauss;2;2;592.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882590T;NV AS Transporte;1;1;107.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882591T;NV Bogos Transporte;3;3;364.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882593T;NV Bogos Transporte;3;26;2026.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882595T;NV Bogos Transporte;6;14;2130.9;
2026-02-05;00:00;MP2;Nat. Eingang;2882596T;NV VP Logistik;4;7;944.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882597T;NV VP Logistik;5;16;2919.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882598T;NV VP Logistik;1;1;1040.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882600T;NV VP Logistik;2;13;701.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882603T;NV Tuncay;1;1;200.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882604T;NV Tuncay;6;38;2229.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882605T;NV Guth;8;11;924.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882606T;NV Guth;2;5;1102.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882608T;NV VP Logistik;4;26;8200.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882811T;Hofmanagement;9;40;5114.8;
2026-02-05;00:00;MP2;Nat. Eingang;2882845T;NV AS Transporte;7;40;6620.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882847T;NV AS Transporte;11;43;12778.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882849T;NV Ciortan;4;160;22514.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882851T;NV Ciortan;9;28;5775.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882858T;WAB NV - Abholer;17;112;23901.3;
2026-02-05;00:00;MP2;Nat. Eingang;2882864T;WAB NV - Abholer;28;142;11227.7;
2026-02-05;00:00;MP2;Nat. Eingang;2882876T;WAB NV - Abholer;29;108;30063.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882886T;WAB NV - Abholer;6;328;43457.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882890T;WAB NV - Abholer;11;105;10725.4;
2026-02-05;00:00;MP2;Nat. Eingang;2882896T;WAB NV - Abholer;7;37;6730.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882912T;WAB NV - Abholer;35;35;8416.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882918T;WAB NV - Abholer;34;37;10991.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882938T;WAB NV - Abholer;38;49;12131.5;
2026-02-05;00:00;MP2;Nat. Eingang;2882944T;WAB NV - Abholer;3;108;21600.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882952T;WAB NV - erweitert;3;7;3032.3;
2026-02-05;00:00;MP2;Nat. Eingang;2882958T;WAB NV - Abholer;10;36;6177.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882968T;WAB NV - erweitert;1;4;600.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882972T;WAB NV - Abholer;8;8;1069.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882982T;WAB NV - Abholer;17;20;2012.1;
2026-02-05;00:00;MP2;Nat. Eingang;2882992T;WAB NV - Abholer;18;44;8690.0;
2026-02-05;00:00;MP2;Nat. Eingang;2882996T;WAB NV - Abholer;1;7;3125.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883002T;WAB NV - Abholer;9;44;18883.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883012T;WAB NV - Abholer;15;21;4987.7;
2026-02-05;00:00;MP2;Nat. Eingang;2883024T;WAB NV - Abholer;12;12;1196.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883032T;WAB NV - Abholer;21;24;3146.8;
2026-02-05;00:00;MP2;Nat. Eingang;2883046T;WAB NV - Abholer;14;186;27113.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883060T;WAB NV - Abholer;4;10;1715.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883086T;WAB NV - Abholer;18;18;3465.7;
2026-02-05;00:00;MP2;Nat. Eingang;2883096T;WAB NV - Abholer;18;35;10984.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883116T;WAB NV - Abholer;32;484;25429.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883126T;WAB NV - Abholer;16;131;64515.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883181T;NV Ciortan;3;3;232.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883193T;NV Yeritsyan;5;8;1711.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883196T;NV Yeritsyan;8;27;2230.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883213T;WAB NV - Abholer;15;109;11888.2;
2026-02-05;00:00;MP2;Nat. Eingang;2883222T;WAB NV - Abholer;43;46;2416.3;
2026-02-05;00:00;MP2;Nat. Eingang;2883226T;WAB NV - Abholer;28;43;4528.4;
2026-02-05;00:00;MP2;Nat. Eingang;2883240T;WAB NV - Abholer;22;87;11432.6;
2026-02-05;00:00;MP2;Nat. Eingang;2883242T;WAB NV - Abholer;36;37;7564.3;
2026-02-05;00:00;MP2;Nat. Eingang;2883247T;WAB NV - Abholer;32;32;8454.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883266T;WAB NV - Abholer;17;43;5088.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883292T;WAB NV - Abholer;38;176;51696.8;
2026-02-05;00:00;MP2;Nat. Eingang;2883294T;WAB NV - Abholer;44;158;44160.2;
2026-02-05;00:00;MP2;Nat. Eingang;2883296T;WAB NV - Abholer;32;70;22718.9;
2026-02-05;00:00;MP2;Nat. Eingang;2883302T;WAB NV - Abholer;5;20;10515.8;
2026-02-05;00:00;MP2;Nat. Eingang;2883318T;WAB NV - Abholer;13;37;22739.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883352T;NV AS Transporte;2;2;279.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883354T;NV Yeritsyan;7;7;732.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883361T;NV Yeritsyan;2;13;2270.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883362T;NV Yeritsyan;3;11;4143.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883364T;Sonderfahrten;1;1;31.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883367T;NV LT Trans;4;12;6050.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883371T;NV LT Trans;2;11;552.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883373T;NV LT Trans;2;5;1890.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883374T;NV Silagi;3;14;3938.2;
2026-02-05;00:00;MP2;Nat. Eingang;2883375T;NV Silagi;2;3;320.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883377T;Sonderfahrten;1;1;40.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883411T;WAB NV - Abholer;12;24;2455.3;
2026-02-05;00:00;MP2;Nat. Eingang;2883423T;WAB NV - Abholer;7;24;5017.4;
2026-02-05;00:00;MP2;Nat. Eingang;2883427T;WAB NV - Abholer;21;21;1450.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883431T;NV Silagi;7;25;8193.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883432T;NV Silagi;3;6;699.0;
2026-02-05;00:00;MP2;Nat. Eingang;2883695T;NV Tuncay;1;1;54.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884680T;NV Silagi;1;1;143.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884733T;NV Silagi;1;1;90.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884736T;NV AS Transporte;1;1;43.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884741T;NV Ciortan;2;6;1568.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884743T;NV VP Logistik;1;1;71.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884744T;NV VP Logistik;1;1;421.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884745T;NV Fischer;6;17;5635.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884747T;NV Yeritsyan;3;11;4600.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884748T;NV VP Logistik;1;4;370.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884750T;NV DS Transporte;6;9;1109.0;
2026-02-05;00:00;MP2;Nat. Eingang;2884754T;NV Tiroch;12;56;5657.1;
2026-02-05;00:00;MP2;Nat. Eingang;2884755T;NV Tiroch;2;10;7420.0;
2026-02-05;00:00;MP2;Nat. Eingang;2885388T;Hofmanagement;1;81;7083.0;
2026-02-05;00:00;MP4;Nat. Ausgang;;;21;122;25173.9;
2026-02-05;00:00;MP4;Nat. Ausgang;2872886T;Linien Mitte;1;1;55.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2878446T;Linien International;1;8;1349.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2878856T;Linien International;1;2;376.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2880106T;Linien Süd;1;2;1400.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2880552T;Linien Südwest;1;3;109.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2880578T;Linien Mitte;1;2;294.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2881849T;Linien Mitte;2;149;30090.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882105T;Linien Nord;10;16;2505.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2882393T;Linien International;6;36;3731.3;
2026-02-05;00:00;MP4;Nat. Ausgang;2882712T;Linien International;7;7;543.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882714T;Linien International;21;48;11196.3;
2026-02-05;00:00;MP4;Nat. Ausgang;2882716T;Linien International;23;236;57224.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882718T;Linien International;20;62;12507.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882722T;Linien International;20;77;26118.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882724T;Linien Mitte;4;359;90727.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882726T;Linien Süd;19;832;9808.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2882728T;Linien Süd;2;2;1159.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882730T;Linien Süd;32;59;17434.2;
2026-02-05;00:00;MP4;Nat. Ausgang;2882734T;Linien Süd;22;102;15519.7;
2026-02-05;00:00;MP4;Nat. Ausgang;2882738T;Linien Süd;28;107;25228.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882740T;Linien Süd;5;5;1057.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2882742T;Linien Südwest;41;134;29367.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2882746T;Linien Ruhr;25;71;13850.8;
2026-02-05;00:00;MP4;Nat. Ausgang;2882805T;Fernverkehr AS;12;31;7223.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2882809T;Fernverkehr AS;18;92;8328.7;
2026-02-05;00:00;MP4;Nat. Ausgang;2883135T;Linien Ruhr;17;95;9562.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2883139T;Linien Ruhr;35;85;11904.3;
2026-02-05;00:00;MP4;Nat. Ausgang;2883143T;Linien Ruhr;28;87;13719.1;
2026-02-05;00:00;MP4;Nat. Ausgang;2883147T;Linien Mitte;29;165;31710.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2883151T;Linien Mitte;27;206;30741.2;
2026-02-05;00:00;MP4;Nat. Ausgang;2883153T;Linien Ost;28;124;31247.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2883157T;Linien Südwest;26;53;10600.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2883161T;Linien Südwest;36;116;24982.2;
2026-02-05;00:00;MP4;Nat. Ausgang;2883165T;Linien Süd;53;132;21677.8;
2026-02-05;00:00;MP4;Nat. Ausgang;2883169T;Linien Süd;59;128;20146.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2883173T;Linien Süd;40;85;16034.9;
2026-02-05;00:00;MP4;Nat. Ausgang;2883177T;Linien Ost;24;111;16747.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2883183T;Linien Süd;16;107;12426.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2883187T;Linien Mitte;15;19;4350.8;
2026-02-05;00:00;MP4;Nat. Ausgang;2883191T;Linien Mitte;28;113;13389.5;
2026-02-05;00:00;MP4;Nat. Ausgang;2883197T;Linien Süd;20;121;26406.1;
2026-02-05;00:00;MP4;Nat. Ausgang;2883199T;Linien Südwest;45;110;20879.1;
2026-02-05;00:00;MP4;Nat. Ausgang;2883203T;Linien International;12;69;7669.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2883324T;Linien International;32;110;22636.9;
2026-02-05;00:00;MP4;Nat. Ausgang;2883326T;Linien International;15;41;9427.5;
2026-02-05;00:00;MP4;Nat. Ausgang;2883330T;Linien International;4;166;18527.7;
2026-02-05;00:00;MP4;Nat. Ausgang;2883332T;Linien International;3;3;916.3;
2026-02-05;00:00;MP4;Nat. Ausgang;2883334T;Linien Nord;4;10;3745.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2883338T;Linien Nord;4;7;175.7;
2026-02-05;00:00;MP4;Nat. Ausgang;2883340T;Linien Süd;21;43;14360.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2883344T;Linien Süd;13;48;10313.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2883346T;Linien Süd;15;47;7707.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2883350T;Linien Süd;10;57;17943.1;
2026-02-05;00:00;MP4;Nat. Ausgang;2883357T;Linien Mitte;38;188;58357.2;
2026-02-05;00:00;MP4;Nat. Ausgang;2883394T;Linien Ruhr;20;93;18537.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2883396T;Linien Mitte;4;12;1759.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2883400T;Linien Süd;12;66;9856.3;
2026-02-05;00:00;MP4;Nat. Ausgang;2883404T;Linien Süd;26;90;11869.7;
2026-02-05;00:00;MP4;Nat. Ausgang;2883408T;Linien Süd;9;31;2248.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2884105T;Fernverkehr AS;18;83;16988.9;
2026-02-05;00:00;MP4;Nat. Ausgang;2884443T;Linien Ruhr;7;14;1831.3;
2026-02-05;00:00;MP4;Nat. Ausgang;2884495T;Linien Mitte;3;6;4431.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2884506T;Linien Südwest;7;10;1370.9;
2026-02-05;00:00;MP4;Nat. Ausgang;2884641T;Linien Nord;23;60;20252.5;
2026-02-05;00:00;MP4;Nat. Ausgang;2884645T;Linien Nord;2;10;952.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2884696T;Linien Nord;12;58;37020.7;
2026-02-05;00:00;MP4;Nat. Ausgang;2884700T;Linien Mitte;34;104;25296.8;
2026-02-05;00:00;MP4;Nat. Ausgang;2884837T;Linien International;3;249;41043.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2884840T;Linien Ost;18;88;19612.5;
2026-02-05;00:00;MP4;Nat. Ausgang;2885768T;Linien Mitte;5;29;7080.9;
2026-02-05;00:00;MP4;Nat. Ausgang;2886035T;WAB NV - großer NV;4;4;275.0;
2026-02-05;00:00;MP4;Nat. Ausgang;2886057T;Linien International;12;29;4177.6;
2026-02-05;00:00;MP4;Nat. Ausgang;2886109T;Linien Mitte;21;46;8602.4;
2026-02-05;00:00;MP4;Nat. Ausgang;2886134T;Linien International;8;61;6194.6;
2026-02-05;00:00;MP4a;Sonderausgang;2872579T;WAB NV - großer NV;1;2;276.0;
2026-02-05;00:00;MP4a;Sonderausgang;2873125T;NV Silagi;1;4;100.0;
2026-02-05;00:00;MP4a;Sonderausgang;2873127T;Sonderfahrten;1;1;37.0;
2026-02-05;00:00;MP4a;Sonderausgang;2873495T;NV AS Transporte;1;21;840.0;
2026-02-05;00:00;MP4a;Sonderausgang;2874886T;NV Guth;1;2;552.0;
2026-02-05;00:00;MP4a;Sonderausgang;2875736T;NV Ciortan;1;1;145.0;
2026-02-05;00:00;MP4a;Sonderausgang;2876765T;NV Ciortan;1;576;8880.0;
2026-02-05;00:00;MP4a;Sonderausgang;2877346T;NV Fischer;1;1;84.0;
2026-02-05;00:00;MP4a;Sonderausgang;2877466T;NV Bogos Transporte;1;1;120.0;
2026-02-05;00:00;MP4a;Sonderausgang;2878615T;NV Strauss;1;2;45.0;
2026-02-05;00:00;MP4a;Sonderausgang;2878629T;Fallback;1;1;115.0;
2026-02-05;00:00;MP4a;Sonderausgang;2878663T;NV AS Transporte;1;9;360.0;
2026-02-05;00:00;MP4a;Sonderausgang;2878673T;NV AS Transporte;1;2;10.0;
2026-02-05;00:00;MP4a;Sonderausgang;2878713T;NV Strauss;1;4;740.0;
2026-02-05;00:00;MP4a;Sonderausgang;2878738T;NV Tuncay;1;1;150.0;
2026-02-05;00:00;MP4a;Sonderausgang;2879867T;NV DS Transporte;1;1;190.0;
2026-02-05;00:00;MP4a;Sonderausgang;2879875T;Fallback;1;3;109.0;
2026-02-05;00:00;MP4a;Sonderausgang;2880842T;NV Ciortan;1;3;890.0;
2026-02-05;00:00;MP4a;Sonderausgang;2880911T;Direkt ab Gersthofen;4;180;96345.0;
2026-02-05;00:00;MP4a;Sonderausgang;2880921T;Direkt ab Gersthofen;6;76;12457.0;
2026-02-05;00:00;MP4a;Sonderausgang;2880949T;Sonderfahrten;1;1;65.0;
2026-02-05;00:00;MP4a;Sonderausgang;2880978T;Direkt ab Gersthofen;1;196;72198.0;
2026-02-05;00:00;MP4a;Sonderausgang;2881068T;WAB NV - großer NV;1;1;168.0;
2026-02-05;00:00;MP4a;Sonderausgang;2881220T;NV Ciortan;1;1;79.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882054T;NV AS Transporte;1;1;400.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882472T;NV Fischer;2;2;190.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882473T;NV Fischer;1;1;510.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882474T;NV Fischer;1;1;84.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882477T;NV Strauss;6;12;1139.7;
2026-02-05;00:00;MP4a;Sonderausgang;2882481T;NV Strauss;1;1;1.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882485T;NV Strauss;1;1;124.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882487T;NV DS Transporte;1;1;53.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882488T;NV DS Transporte;1;1;190.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882490T;NV AS Transporte;9;18;3279.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882493T;NV Fischer;1;1;65.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882494T;Fallback;1;1;1.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882515T;NV DS Transporte;2;2;441.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882517T;NV Strauss;1;1;95.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882519T;NV DS Transporte;1;1;26.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882520T;NV DS Transporte;1;1;188.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882521T;NV DS Transporte;1;1;400.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882522T;NV DS Transporte;2;2;293.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882525T;NV DS Transporte;1;1;144.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882526T;NV Ciortan;4;7;594.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882529T;NV Ciortan;4;4;194.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882530T;NV AS Transporte;1;9;360.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882531T;NV AS Transporte;4;7;858.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882538T;NV AS Transporte;2;2;394.3;
2026-02-05;00:00;MP4a;Sonderausgang;2882540T;NV AS Transporte;2;2;502.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882541T;NV Ciortan;2;2;196.9;
2026-02-05;00:00;MP4a;Sonderausgang;2882543T;NV AS Transporte;2;2;154.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882545T;NV AS Transporte;1;1;192.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882549T;NV Tiroch;5;5;893.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882550T;NV Tiroch;4;4;418.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882551T;NV Tiroch;4;4;688.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882555T;NV Tiroch;24;47;1040.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882556T;NV Tiroch;5;5;1388.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882560T;NV AS Transporte;1;1;258.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882561T;NV AS Transporte;1;1;480.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882578T;NV Alexandru;2;2;433.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882580T;NV Strauss;2;5;974.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882581T;NV Strauss;2;8;960.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882591T;NV Bogos Transporte;6;6;1335.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882595T;NV Bogos Transporte;1;1;79.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882597T;NV VP Logistik;1;9;1350.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882598T;NV VP Logistik;2;13;3213.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882603T;NV Tuncay;2;2;338.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882610T;NV Silagi;2;2;172.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882805T;Fernverkehr AS;1;56;25000.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882844T;WAB NV - großer NV;1;1;400.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882845T;NV AS Transporte;1;1;33.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882856T;WAB NV - großer NV;1;4;2480.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882894T;WAB NV - großer NV;1;1;146.5;
2026-02-05;00:00;MP4a;Sonderausgang;2882916T;WAB NV - großer NV;1;1;100.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882926T;WAB NV - großer NV;1;9;5025.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882970T;WAB NV - großer NV;2;10;4306.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882980T;WAB NV - großer NV;2;5;201.0;
2026-02-05;00:00;MP4a;Sonderausgang;2882990T;WAB NV - großer NV;4;6;314.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883000T;WAB NV - großer NV;2;8;4460.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883010T;WAB NV - großer NV;2;37;7447.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883040T;WAB NV - großer NV;10;10;942.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883084T;WAB NV - großer NV;1;9;1200.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883134T;Sonderfahrten;1;1;5.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883181T;NV Ciortan;4;579;9306.6;
2026-02-05;00:00;MP4a;Sonderausgang;2883193T;NV Yeritsyan;1;1;420.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883196T;NV Yeritsyan;2;2;105.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883221T;WAB NV - großer NV;1;4;4122.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883246T;WAB NV - großer NV;4;4;639.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883352T;NV AS Transporte;1;4;320.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883361T;NV Yeritsyan;1;1;89.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883362T;NV Yeritsyan;2;3;1084.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883364T;Sonderfahrten;1;1;71.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883366T;NV LT Trans;2;5;1325.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883370T;NV LT Trans;2;2;772.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883371T;NV LT Trans;1;1;756.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883372T;NV LT Trans;1;4;752.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883375T;NV Silagi;1;4;100.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883391T;Sonderfahrten;5;5;1803.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883421T;WAB NV - großer NV;1;1;224.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883432T;NV Silagi;1;1;103.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883798T;NV AS Transporte;1;1;495.0;
2026-02-05;00:00;MP4a;Sonderausgang;2883904T;NV VP Logistik;1;1;167.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884736T;NV AS Transporte;3;3;599.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884739T;WAB NV - großer NV;1;1;10.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884741T;NV Ciortan;2;5;1210.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884751T;NV Tiroch;3;23;6282.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884753T;NV Tiroch;6;6;1040.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884832T;Direkt ab Gersthofen;3;83;7518.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884835T;WAB NV - großer NV;1;4;428.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884857T;WAB NV - großer NV;2;85;19307.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884859T;WAB NV - großer NV;9;51;10791.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884939T;NV VP Logistik;1;4;1280.0;
2026-02-05;00:00;MP4a;Sonderausgang;2884941T;NV AS Transporte;1;1;470.0;
2026-02-05;00:00;MP4a;Sonderausgang;2886186T;WAB NV - großer NV;2;2;228.0;
2026-02-05;00:00;MP4a;Sonderausgang;2888444T;Sonderfahrten;1;1;29.2;
2026-02-05;00:00;MP5;SE Entladung FV;;;2264;14439;2493665.6;
2026-02-05;00:00;MP7;SA Verladung FV;;;1;49;3227.0;
2026-02-05;00:00;MP7;SA Verladung FV;2881231T;NV AS Transporte;1;2;1010.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882468T;NV DS Transporte;13;28;3044.8;
2026-02-05;00:00;MP7;SA Verladung FV;2882469T;NV DS Transporte;9;13;1261.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882470T;NV Fischer;16;38;7751.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882472T;NV Fischer;17;34;4213.6;
2026-02-05;00:00;MP7;SA Verladung FV;2882473T;NV Fischer;12;30;6041.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882474T;NV Fischer;15;39;6641.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882475T;NV DS Transporte;10;48;4637.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882476T;NV DS Transporte;10;28;629.9;
2026-02-05;00:00;MP7;SA Verladung FV;2882477T;NV Strauss;8;23;2113.0;
2026-02-05;00:00;MP7;SA Verladung FV;2882478T;NV Strauss;7;25;6069.0;
