scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-01-20;11:00;MP4;Nat. Ausgang;2866852T;Linien International;2;893;157248.0;
2026-01-20;11:00;MP4;Nat. Ausgang;2867539T;Linien International;9;14;2514.2;
2026-01-20;11:00;MP4a;Sonderausgang;2866625T;NV Strauss;1;1;80.0;
2026-01-20;11:00;MP4a;Sonderausgang;2869033T;NV DS Transporte;1;1;125.0;
2026-01-20;11:00;MP5;SE Entladung FV;;;27;123;58442.0;
2026-01-20;11:00;MP7;SA Verladung FV;2866614T;NV DS Transporte;2;5;1395.0;
2026-01-20;11:00;MP7;SA Verladung FV;2866621T;NV Strauss;5;5;100.0;
2026-01-20;11:00;MP7;SA Verladung FV;2866625T;NV Strauss;5;16;929.0;
2026-01-20;11:00;MP7;SA Verladung FV;2866627T;NV DS Transporte;2;3;524.0;
2026-01-20;11:00;MP7;SA Verladung FV;2866673T;NV DS Transporte;2;10;696.8;
2026-01-20;11:00;MP7;SA Verladung FV;2866675T;NV DS Transporte;12;36;935.2;
2026-01-20;11:00;MP7;SA Verladung FV;2866918T;DM AS-Transport;14;81;32165.0;
2026-01-20;11:00;MP7;SA Verladung FV;2866922T;DM AS-Transport;4;15;4903.0;
2026-01-20;11:00;MP7;SA Verladung FV;2867571T;NV VP Logistik;2;5;311.0;
2026-01-20;11:00;MP7;SA Verladung FV;2867982T;NV Strauss;1;4;120.0;
2026-01-20;11:00;MP7;SA Verladung FV;2869033T;NV DS Transporte;11;14;500.0;
2026-01-20;11:00;MP7;SA Verladung FV;2869051T;NV DS Transporte;3;14;3113.0;
2026-01-20;11:00;MP9a;Sonderscan;;;2;20;2120.0;
2026-01-20;11:30;MP2;Nat. Eingang;;;2;7;1000.9;
2026-01-20;11:30;MP2;Nat. Eingang;2865679T;WAB NV - Abholer;10;18;2104.7;
2026-01-20;11:30;MP2;Nat. Eingang;2865747T;WAB NV - Abholer;9;12;3797.0;
2026-01-20;11:30;MP2;Nat. Eingang;2866401T;WAB NV - Abholer;8;19;1048.8;
2026-01-20;11:30;MP2;Nat. Eingang;2866618T;NV Strauss;1;1;380.0;
2026-01-20;11:30;MP2;Nat. Eingang;2866624T;NV Strauss;1;1;163.0;
2026-01-20;11:30;MP2;Nat. Eingang;2867333T;WAB NV - Abholer;1;90;15480.0;
2026-01-20;11:30;MP2;Nat. Eingang;2867455T;WAB NV - Abholer;2;2;186.9;
2026-01-20;11:30;MP2;Nat. Eingang;2867507T;WAB NV - Abholer;11;11;2282.5;
2026-01-20;11:30;MP2;Nat. Eingang;2867592T;NV LT Trans;3;3;496.0;
2026-01-20;11:30;MP2;Nat. Eingang;2871821T;WAB NV - Abholer;1;4;500.0;
2026-01-20;11:30;MP4;Nat. Ausgang;2867406T;Linien Mitte;5;16;2679.0;
2026-01-20;11:30;MP4;Nat. Ausgang;2867539T;Linien International;2;4;2361.4;
2026-01-20;11:30;MP4a;Sonderausgang;2864624T;WAB NV - großer NV;1;3;378.0;
2026-01-20;11:30;MP4a;Sonderausgang;2866618T;NV Strauss;1;1;126.0;
2026-01-20;11:30;MP5;SE Entladung FV;;;23;133;49375.0;
2026-01-20;11:30;MP7;SA Verladung FV;2865288T;NV Strauss;1;4;2952.0;
2026-01-20;11:30;MP7;SA Verladung FV;2866625T;NV Strauss;5;8;1113.0;
2026-01-20;11:30;MP7;SA Verladung FV;2866673T;NV DS Transporte;4;7;1506.0;
2026-01-20;11:30;MP7;SA Verladung FV;2868081T;NV Strauss;2;5;87.0;
2026-01-20;11:30;MP7;SA Verladung FV;2869084T;NV DS Transporte;5;5;416.0;
2026-01-20;11:30;MP7;SA Verladung FV;2869212T;NV Strauss;7;31;4055.0;
2026-01-20;12:00;MP2;Nat. Eingang;2865679T;WAB NV - Abholer;1;156;34104.0;
2026-01-20;12:00;MP2;Nat. Eingang;2867441T;WAB NV - Abholer;1;1;20.7;
2026-01-20;12:00;MP2;Nat. Eingang;2867455T;WAB NV - Abholer;2;2;171.0;
2026-01-20;12:00;MP2;Nat. Eingang;2867517T;WAB NV - Abholer;14;61;7695.0;
2026-01-20;12:00;MP4;Nat. Ausgang;2866854T;Linien International;8;14;3269.0;
2026-01-20;12:00;MP4;Nat. Ausgang;2866858T;Linien International;1;1;253.0;
2026-01-20;12:00;MP4;Nat. Ausgang;2867350T;Linien Ruhr;2;2;951.0;
2026-01-20;12:00;MP4;Nat. Ausgang;2867539T;Linien International;11;24;9394.8;
2026-01-20;12:00;MP4;Nat. Ausgang;2867541T;Linien International;6;6;984.3;
2026-01-20;12:00;MP5;SE Entladung FV;;;26;379;75196.0;
2026-01-20;12:00;MP7;SA Verladung FV;2866673T;NV DS Transporte;4;12;1018.8;
2026-01-20;12:00;MP7;SA Verladung FV;2866930T;DM AS-Transport;6;18;6693.0;
2026-01-20;12:00;MP7;SA Verladung FV;2868110T;Sonderfahrten;1;1;258.0;
2026-01-20;12:00;MP7;SA Verladung FV;2869212T;NV Strauss;4;12;1253.0;
2026-01-20;12:30;MP2;Nat. Eingang;;;1;2;136.0;
2026-01-20;12:30;MP2;Nat. Eingang;2865277T;NV DS Transporte;1;1;18.0;
2026-01-20;12:30;MP2;Nat. Eingang;2866614T;NV DS Transporte;3;3;129.0;
2026-01-20;12:30;MP2;Nat. Eingang;2866719T;NV Strauss;5;5;654.0;
2026-01-20;12:30;MP2;Nat. Eingang;2866735T;NV VP Logistik;3;3;441.0;
2026-01-20;12:30;MP2;Nat. Eingang;2866738T;NV VP Logistik;3;3;301.0;
2026-01-20;12:30;MP2;Nat. Eingang;2867057T;WAB NV - Abholer;5;21;4871.0;
2026-01-20;12:30;MP2;Nat. Eingang;2867441T;WAB NV - Abholer;40;43;2782.1;
2026-01-20;12:30;MP2;Nat. Eingang;2867517T;WAB NV - Abholer;4;13;1686.5;
2026-01-20;12:30;MP2;Nat. Eingang;2867594T;NV LT Trans;2;2;77.0;
2026-01-20;12:30;MP2;Nat. Eingang;2867596T;NV LT Trans;3;11;2156.0;
2026-01-20;12:30;MP2;Nat. Eingang;2869039T;NV Tiroch;9;12;2493.0;
2026-01-20;12:30;MP2;Nat. Eingang;2869040T;NV Tiroch;3;3;276.0;
2026-01-20;12:30;MP4;Nat. Ausgang;2866870T;Linien Süd;8;26;4951.0;
2026-01-20;12:30;MP4;Nat. Ausgang;2867366T;Linien Mitte;6;21;2725.5;
2026-01-20;12:30;MP4;Nat. Ausgang;2867539T;Linien International;1;1;230.0;
2026-01-20;12:30;MP5;SE Entladung FV;;;4;9;2418.0;
2026-01-20;12:30;MP7;SA Verladung FV;2866930T;DM AS-Transport;2;5;1643.0;
2026-01-20;13:00;MP2;Nat. Eingang;2866676T;NV AS Transporte;2;5;2640.0;
2026-01-20;13:00;MP2;Nat. Eingang;2867057T;WAB NV - Abholer;5;60;14532.0;
2026-01-20;13:00;MP2;Nat. Eingang;2867091T;WAB NV - erweitert;1;25;12277.6;
2026-01-20;13:00;MP2;Nat. Eingang;2867333T;WAB NV - Abholer;1;10;1720.0;
2026-01-20;13:00;MP2;Nat. Eingang;2867455T;WAB NV - Abholer;33;33;3208.4;
2026-01-20;13:00;MP2;Nat. Eingang;2867507T;WAB NV - Abholer;1;2;583.4;
2026-01-20;13:00;MP2;Nat. Eingang;2867509T;WAB NV - Abholer;27;104;38414.4;
2026-01-20;13:00;MP2;Nat. Eingang;2869040T;NV Tiroch;4;19;3952.0;
2026-01-20;13:00;MP2;Nat. Eingang;2870265T;WAB NV - Abholer;1;2;528.6;
2026-01-20;13:00;MP4;Nat. Ausgang;;;1;1;84.0;
2026-01-20;13:00;MP4;Nat. Ausgang;2866858T;Linien International;2;2;414.0;
2026-01-20;13:00;MP4;Nat. Ausgang;2866870T;Linien Süd;6;6;968.5;
2026-01-20;13:00;MP4;Nat. Ausgang;2867350T;Linien Ruhr;2;17;785.6;
2026-01-20;13:00;MP4;Nat. Ausgang;2867362T;Linien Mitte;14;43;8005.4;
2026-01-20;13:00;MP4;Nat. Ausgang;2867406T;Linien Mitte;7;18;2299.2;
2026-01-20;13:00;MP4;Nat. Ausgang;2867539T;Linien International;3;3;314.3;
2026-01-20;13:00;MP4;Nat. Ausgang;2867555T;Linien Süd;1;1;292.0;
2026-01-20;13:00;MP4;Nat. Ausgang;2867559T;Linien Süd;4;4;1350.0;
2026-01-20;13:00;MP4;Nat. Ausgang;2868766T;Linien Mitte;9;24;4528.5;
2026-01-20;13:00;MP4;Nat. Ausgang;2869235T;Linien International;4;4;1744.0;
2026-01-20;13:00;MP4a;Sonderausgang;2860808T;NV Yeritsyan;1;3;2520.0;
2026-01-20;13:00;MP4a;Sonderausgang;2867595T;NV LT Trans;1;1;820.0;
2026-01-20;13:00;MP5;SE Entladung FV;;;8;311;44299.5;
2026-01-20;13:00;MP7;SA Verladung FV;2867595T;NV LT Trans;3;11;1761.1;
2026-01-20;13:00;MP7;SA Verladung FV;2869083T;NV AS Transporte;4;19;450.0;
2026-01-20;13:00;MP9a;Sonderscan;;;2;14;1420.0;
2026-01-20;13:30;MP2;Nat. Eingang;;;2;6;670.0;
2026-01-20;13:30;MP2;Nat. Eingang;2866613T;NV Fischer;5;11;1015.0;
2026-01-20;13:30;MP2;Nat. Eingang;2866654T;NV DS Transporte;5;31;10285.0;
2026-01-20;13:30;MP2;Nat. Eingang;2866656T;NV Strauss;5;40;7238.0;
2026-01-20;13:30;MP2;Nat. Eingang;2866693T;NV Tiroch;5;17;11753.0;
2026-01-20;13:30;MP2;Nat. Eingang;2866734T;NV VP Logistik;6;9;479.0;
2026-01-20;13:30;MP2;Nat. Eingang;2866742T;NV Tuncay;7;10;3869.0;
2026-01-20;13:30;MP2;Nat. Eingang;2867003T;WAB NV - Abholer;3;121;11992.8;
2026-01-20;13:30;MP2;Nat. Eingang;2867057T;WAB NV - Abholer;5;6;1671.0;
2026-01-20;13:30;MP2;Nat. Eingang;2867267T;WAB NV - Abholer;4;31;13721.0;
2026-01-20;13:30;MP2;Nat. Eingang;2867293T;WAB NV - Abholer;25;194;8421.8;
2026-01-20;13:30;MP2;Nat. Eingang;2867455T;WAB NV - Abholer;4;12;2320.0;
2026-01-20;13:30;MP2;Nat. Eingang;2867570T;NV Fischer;2;2;120.0;
2026-01-20;13:30;MP4;Nat. Ausgang;;;4;43;1204.7;
2026-01-20;13:30;MP4;Nat. Ausgang;2866236T;Linien Mitte;1;28;5600.0;
2026-01-20;13:30;MP4;Nat. Ausgang;2866850T;Linien International;8;14;4179.4;
2026-01-20;13:30;MP4;Nat. Ausgang;2866860T;Linien Mitte;4;241;39507.7;
2026-01-20;13:30;MP4;Nat. Ausgang;2867350T;Linien Ruhr;9;56;3702.4;
2026-01-20;13:30;MP4;Nat. Ausgang;2867366T;Linien Mitte;2;5;1076.0;
2026-01-20;13:30;MP4;Nat. Ausgang;2867368T;Linien Ost;13;18;5172.1;
2026-01-20;13:30;MP4;Nat. Ausgang;2867402T;Linien Mitte;2;5;88.0;
2026-01-20;13:30;MP4;Nat. Ausgang;2867561T;Linien Süd;2;2;1238.0;
2026-01-20;13:30;MP4;Nat. Ausgang;2867572T;Linien Mitte;12;84;9212.5;
2026-01-20;13:30;MP4;Nat. Ausgang;2867618T;Linien Nord;6;20;8486.1;
2026-01-20;13:30;MP4;Nat. Ausgang;2867622T;Linien Mitte;10;107;12168.3;
2026-01-20;13:30;MP4;Nat. Ausgang;2867626T;Linien Süd;1;9;1210.7;
2026-01-20;13:30;MP4;Nat. Ausgang;2868766T;Linien Mitte;6;18;2317.0;
2026-01-20;13:30;MP4a;Sonderausgang;2854866T;Fallback;1;1;350.0;
2026-01-20;13:30;MP5;SE Entladung FV;;;37;493;73805.4;
2026-01-20;13:30;MP7;SA Verladung FV;2867595T;NV LT Trans;1;1;800.0;
2026-01-20;13:30;MP7;SA Verladung FV;2879875T;Fallback;1;4;100.0;
2026-01-20;13:30;MP9a;Sonderscan;;;2;2;460.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866610T;NV Fischer;2;7;990.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866612T;NV Fischer;4;7;630.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866621T;NV Strauss;1;1;25.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866670T;NV AS Transporte;2;2;112.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866675T;NV DS Transporte;2;2;180.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866689T;NV Tiroch;3;7;1936.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866699T;NV AS Transporte;2;5;654.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866727T;NV Ciortan;3;21;332.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866982T;NV AS Transporte;5;5;1103.0;
2026-01-20;14:00;MP2;Nat. Eingang;2866986T;NV Ciortan;4;27;4137.0;
2026-01-20;14:00;MP2;Nat. Eingang;2867057T;WAB NV - Abholer;6;61;20143.0;
2026-01-20;14:00;MP2;Nat. Eingang;2867163T;WAB NV - Abholer;1;64;12800.0;
2026-01-20;14:00;MP2;Nat. Eingang;2867293T;WAB NV - Abholer;18;143;3937.6;
2026-01-20;14:00;MP2;Nat. Eingang;2867457T;WAB NV - Abholer;11;16;4290.6;
2026-01-20;14:00;MP2;Nat. Eingang;2869051T;NV DS Transporte;1;8;1542.0;
2026-01-20;14:00;MP4;Nat. Ausgang;;;2;5;753.3;
2026-01-20;14:00;MP4;Nat. Ausgang;2862307T;Linien Ruhr;1;4;300.1;
2026-01-20;14:00;MP4;Nat. Ausgang;2863329T;Linien Ruhr;1;2;268.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2866040T;Linien Südwest;1;1;60.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2866044T;Linien Süd;1;2;198.3;
2026-01-20;14:00;MP4;Nat. Ausgang;2866850T;Linien International;13;18;2837.9;
2026-01-20;14:00;MP4;Nat. Ausgang;2866858T;Linien International;1;10;1882.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2867358T;Linien Ruhr;8;14;4147.8;
2026-01-20;14:00;MP4;Nat. Ausgang;2867362T;Linien Mitte;1;64;12800.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2867366T;Linien Mitte;8;15;2285.5;
2026-01-20;14:00;MP4;Nat. Ausgang;2867376T;Linien Südwest;8;36;6474.2;
2026-01-20;14:00;MP4;Nat. Ausgang;2867380T;Linien Süd;17;42;5434.2;
2026-01-20;14:00;MP4;Nat. Ausgang;2867388T;Linien Süd;2;2;296.3;
2026-01-20;14:00;MP4;Nat. Ausgang;2867398T;Linien Süd;4;4;526.9;
2026-01-20;14:00;MP4;Nat. Ausgang;2867402T;Linien Mitte;3;23;482.8;
2026-01-20;14:00;MP4;Nat. Ausgang;2867414T;Linien Südwest;2;6;4129.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2867539T;Linien International;4;17;3844.8;
2026-01-20;14:00;MP4;Nat. Ausgang;2867541T;Linien International;1;1;83.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2867549T;Linien Nord;16;99;6126.7;
2026-01-20;14:00;MP4;Nat. Ausgang;2867553T;Linien Nord;6;6;702.7;
2026-01-20;14:00;MP4;Nat. Ausgang;2867561T;Linien Süd;6;6;1104.9;
2026-01-20;14:00;MP4;Nat. Ausgang;2867572T;Linien Mitte;6;36;9985.5;
2026-01-20;14:00;MP4;Nat. Ausgang;2867620T;Linien Ruhr;20;266;6454.7;
2026-01-20;14:00;MP4;Nat. Ausgang;2867622T;Linien Mitte;5;11;1987.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2867626T;Linien Süd;3;27;13054.0;
2026-01-20;14:00;MP4;Nat. Ausgang;2869228T;Fernverkehr AS;2;25;3210.8;
2026-01-20;14:00;MP4;Nat. Ausgang;2870484T;Linien International;8;15;5337.7;
2026-01-20;14:00;MP4a;Sonderausgang;2854866T;Fallback;1;1;190.0;
2026-01-20;14:00;MP4a;Sonderausgang;2855952T;NV AS Transporte;1;2;268.0;
2026-01-20;14:00;MP4a;Sonderausgang;2857326T;NV Tuncay;1;1;77.0;
2026-01-20;14:00;MP4a;Sonderausgang;2858713T;NV VP Logistik;1;1;60.0;
2026-01-20;14:00;MP4a;Sonderausgang;2865298T;Fallback;1;1;160.0;
2026-01-20;14:00;MP5;SE Entladung FV;;;19;334;52925.0;
2026-01-20;14:00;MP7;SA Verladung FV;2867595T;NV LT Trans;1;9;375.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866610T;NV Fischer;1;3;490.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866612T;NV Fischer;1;1;90.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866621T;NV Strauss;1;4;118.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866625T;NV Strauss;5;8;1271.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866654T;NV DS Transporte;1;1;136.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866664T;NV Ciortan;4;42;4074.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866675T;NV DS Transporte;1;1;80.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866687T;NV Tiroch;4;7;1516.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866689T;NV Tiroch;1;2;936.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866699T;NV AS Transporte;1;1;170.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866716T;NV Alexandru;3;3;964.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866727T;NV Ciortan;1;1;29.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866733T;NV Bogos Transporte;9;47;6606.0;
2026-01-20;14:30;MP2;Nat. Eingang;2866988T;NV AS Transporte;4;7;2060.0;
2026-01-20;14:30;MP2;Nat. Eingang;2867323T;WAB NV - Abholer;8;311;32164.4;
2026-01-20;14:30;MP2;Nat. Eingang;2867396T;NV Ciortan;5;24;1753.0;
2026-01-20;14:30;MP2;Nat. Eingang;2867457T;WAB NV - Abholer;38;51;9577.0;
2026-01-20;14:30;MP2;Nat. Eingang;2867587T;NV Yeritsyan;3;3;959.4;
2026-01-20;14:30;MP2;Nat. Eingang;2867588T;NV Yeritsyan;2;32;9916.0;
2026-01-20;14:30;MP2;Nat. Eingang;2869051T;NV DS Transporte;4;14;3542.0;
2026-01-20;14:30;MP4;Nat. Ausgang;;;1;1;60.0;
2026-01-20;14:30;MP4;Nat. Ausgang;2866862T;Linien Süd;4;4;564.7;
2026-01-20;14:30;MP4;Nat. Ausgang;2866864T;Linien Süd;2;5;603.5;
2026-01-20;14:30;MP4;Nat. Ausgang;2866866T;Linien Süd;9;24;3178.2;
2026-01-20;14:30;MP4;Nat. Ausgang;2866874T;Linien Süd;6;65;4746.3;
2026-01-20;14:30;MP4;Nat. Ausgang;2866944T;Fernverkehr AS;10;10;2509.2;
2026-01-20;14:30;MP4;Nat. Ausgang;2867350T;Linien Ruhr;5;12;1145.7;
2026-01-20;14:30;MP4;Nat. Ausgang;2867354T;Linien Ruhr;7;8;964.6;
2026-01-20;14:30;MP4;Nat. Ausgang;2867366T;Linien Mitte;2;2;97.7;
2026-01-20;14:30;MP4;Nat. Ausgang;2867368T;Linien Ost;3;3;298.3;
2026-01-20;14:30;MP4;Nat. Ausgang;2867376T;Linien Südwest;1;1;27.7;
2026-01-20;14:30;MP4;Nat. Ausgang;2867380T;Linien Süd;6;10;1126.2;
2026-01-20;14:30;MP4;Nat. Ausgang;2867384T;Linien Süd;21;61;18175.1;
2026-01-20;14:30;MP4;Nat. Ausgang;2867402T;Linien Mitte;1;5;92.2;
2026-01-20;14:30;MP4;Nat. Ausgang;2867414T;Linien Südwest;10;53;10907.3;
2026-01-20;14:30;MP4;Nat. Ausgang;2867545T;Linien International;1;1;500.0;
2026-01-20;14:30;MP4;Nat. Ausgang;2867547T;Linien International;3;41;1326.6;
2026-01-20;14:30;MP4;Nat. Ausgang;2867549T;Linien Nord;8;8;692.6;
2026-01-20;14:30;MP4;Nat. Ausgang;2867555T;Linien Süd;4;4;764.2;
2026-01-20;14:30;MP4;Nat. Ausgang;2867559T;Linien Süd;3;4;1795.0;
2026-01-20;14:30;MP4;Nat. Ausgang;2867561T;Linien Süd;4;28;11730.3;
2026-01-20;14:30;MP4;Nat. Ausgang;2867565T;Linien Süd;5;8;604.4;
2026-01-20;14:30;MP4;Nat. Ausgang;2867618T;Linien Nord;5;8;2990.8;
2026-01-20;14:30;MP4;Nat. Ausgang;2867622T;Linien Mitte;1;1;91.0;
2026-01-20;14:30;MP4;Nat. Ausgang;2867626T;Linien Süd;2;3;258.5;
2026-01-20;14:30;MP4;Nat. Ausgang;2867630T;Linien Süd;2;2;1481.0;
2026-01-20;14:30;MP4;Nat. Ausgang;2868982T;Linien Nord;7;7;1450.9;
2026-01-20;14:30;MP4;Nat. Ausgang;2869144T;Linien Südwest;2;5;676.6;
2026-01-20;14:30;MP4;Nat. Ausgang;2869161T;Linien Ost;20;84;16342.2;
2026-01-20;14:30;MP4;Nat. Ausgang;2869165T;Linien Ost;3;3;263.4;
2026-01-20;14:30;MP4;Nat. Ausgang;2869228T;Fernverkehr AS;2;41;5371.7;
2026-01-20;14:30;MP4;Nat. Ausgang;2869235T;Linien International;5;29;14216.3;
2026-01-20;14:30;MP4;Nat. Ausgang;2870484T;Linien International;9;29;12060.3;
2026-01-20;14:30;MP4;Nat. Ausgang;2870792T;Nachbordero;1;1;316.8;
2026-01-20;14:30;MP4a;Sonderausgang;2853430T;Sonderfahrten;1;1;240.0;
2026-01-20;14:30;MP4a;Sonderausgang;2858718T;NV Tuncay;1;1;230.0;
2026-01-20;14:30;MP4a;Sonderausgang;2859874T;Fallback;2;2;120.0;
2026-01-20;14:30;MP4a;Sonderausgang;2859906T;NV Ciortan;1;1;82.0;
2026-01-20;14:30;MP4a;Sonderausgang;2861004T;Sonderfahrten;1;1;32.0;
2026-01-20;14:30;MP5;SE Entladung FV;;;30;45;8246.0;
2026-01-20;15:00;MP2;Nat. Eingang;;;1;100;12910.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866609T;NV Fischer;2;2;270.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866612T;NV Fischer;2;6;3066.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866627T;NV DS Transporte;4;9;3047.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866629T;NV AS Transporte;4;14;477.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866654T;NV DS Transporte;1;1;136.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866659T;NV DS Transporte;8;23;2578.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866664T;NV Ciortan;5;11;3521.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866668T;NV AS Transporte;1;4;740.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866669T;NV AS Transporte;3;3;821.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866678T;NV AS Transporte;2;2;121.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866679T;NV Ciortan;1;16;4000.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866687T;NV Tiroch;3;9;2222.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866688T;NV Tiroch;2;41;2312.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866716T;NV Alexandru;1;1;171.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866728T;NV AS Transporte;2;2;90.0;
2026-01-20;15:00;MP2;Nat. Eingang;2866988T;NV AS Transporte;4;4;606.0;
2026-01-20;15:00;MP2;Nat. Eingang;2867277T;WAB NV - Abholer;17;55;4965.5;
2026-01-20;15:00;MP2;Nat. Eingang;2867317T;WAB NV - Abholer;9;76;14773.0;
2026-01-20;15:00;MP2;Nat. Eingang;2867396T;NV Ciortan;1;1;75.0;
2026-01-20;15:00;MP2;Nat. Eingang;2867408T;NV Yeritsyan;1;4;140.0;
2026-01-20;15:00;MP2;Nat. Eingang;2867588T;NV Yeritsyan;1;2;230.0;
2026-01-20;15:00;MP2;Nat. Eingang;2867600T;NV Silagi;2;2;339.0;
2026-01-20;15:00;MP2;Nat. Eingang;2869033T;NV DS Transporte;1;9;450.0;
2026-01-20;15:00;MP2;Nat. Eingang;2869051T;NV DS Transporte;1;9;3000.0;
2026-01-20;15:00;MP2;Nat. Eingang;2869084T;NV DS Transporte;3;3;404.0;
2026-01-20;15:00;MP4;Nat. Ausgang;2866854T;Linien International;1;1;583.0;
2026-01-20;15:00;MP4;Nat. Ausgang;2866858T;Linien International;6;62;5939.2;
2026-01-20;15:00;MP4;Nat. Ausgang;2866878T;Linien Südwest;13;27;2408.7;
2026-01-20;15:00;MP4;Nat. Ausgang;2866944T;Fernverkehr AS;1;4;19.4;
2026-01-20;15:00;MP4;Nat. Ausgang;2867350T;Linien Ruhr;8;35;1809.9;
2026-01-20;15:00;MP4;Nat. Ausgang;2867354T;Linien Ruhr;6;45;4035.0;
2026-01-20;15:00;MP4;Nat. Ausgang;2867362T;Linien Mitte;7;76;14557.4;
2026-01-20;15:00;MP4;Nat. Ausgang;2867368T;Linien Ost;6;8;909.8;
2026-01-20;15:00;MP4;Nat. Ausgang;2867372T;Linien Südwest;9;55;4450.5;
2026-01-20;15:00;MP4;Nat. Ausgang;2867388T;Linien Süd;4;22;6053.0;
2026-01-20;15:00;MP4;Nat. Ausgang;2867392T;Linien Ost;9;24;9947.1;
2026-01-20;15:00;MP4;Nat. Ausgang;2867406T;Linien Mitte;4;10;2283.5;
2026-01-20;15:00;MP4;Nat. Ausgang;2867412T;Linien Süd;3;21;2893.5;
2026-01-20;15:00;MP4;Nat. Ausgang;2867555T;Linien Süd;2;2;102.3;
2026-01-20;15:00;MP4;Nat. Ausgang;2867559T;Linien Süd;1;2;1606.0;
2026-01-20;15:00;MP4;Nat. Ausgang;2867622T;Linien Mitte;6;25;2216.5;
2026-01-20;15:00;MP4;Nat. Ausgang;2867626T;Linien Süd;2;2;609.6;
2026-01-20;15:00;MP4;Nat. Ausgang;2867634T;Linien Süd;1;1;58.2;
2026-01-20;15:00;MP4;Nat. Ausgang;2869144T;Linien Südwest;11;86;11679.0;
2026-01-20;15:00;MP4;Nat. Ausgang;2869161T;Linien Ost;1;15;1675.0;
2026-01-20;15:00;MP4a;Sonderausgang;2855883T;NV Fischer;1;1;60.0;
2026-01-20;15:00;MP4a;Sonderausgang;2862270T;Sonderfahrten;1;1;43.0;
2026-01-20;15:00;MP4a;Sonderausgang;2864279T;NV Ciortan;1;1;140.0;
2026-01-20;15:00;MP5;SE Entladung FV;;;8;310;46938.0;
2026-01-20;15:30;MP2;Nat. Eingang;;;1;12;940.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866609T;NV Fischer;5;5;127.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866610T;NV Fischer;1;12;1960.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866612T;NV Fischer;4;5;378.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866614T;NV DS Transporte;7;13;2217.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866616T;NV Strauss;6;6;614.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866627T;NV DS Transporte;1;6;1034.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866629T;NV AS Transporte;2;5;441.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866659T;NV DS Transporte;1;1;22.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866669T;NV AS Transporte;1;4;512.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866706T;NV AS Transporte;3;21;4064.0;
2026-01-20;15:30;MP2;Nat. Eingang;2866749T;NV Silagi;5;59;1674.0;
